painting,paintingLabel,depicts,depictsLabel
http://www.wikidata.org/entity/Q24204668,Portret śpiewaka Wilhelma Troszla jako Don Juan,http://www.wikidata.org/entity/Q180733,lutnia
http://www.wikidata.org/entity/Q24204668,Portret śpiewaka Wilhelma Troszla jako Don Juan,http://www.wikidata.org/entity/Q210372,Don Juan
http://www.wikidata.org/entity/Q24204668,Portret śpiewaka Wilhelma Troszla jako Don Juan,http://www.wikidata.org/entity/Q8002330,Wilhelm Troschel
http://www.wikidata.org/entity/Q24283972,Dzieci króla Edwarda,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q24283972,Dzieci króla Edwarda,http://www.wikidata.org/entity/Q42177,łóżko
http://www.wikidata.org/entity/Q24283972,Dzieci króla Edwarda,http://www.wikidata.org/entity/Q170470,Edward V York
http://www.wikidata.org/entity/Q24283972,Dzieci króla Edwarda,http://www.wikidata.org/entity/Q221367,Ryszard Shrewsbury
http://www.wikidata.org/entity/Q24283979,"Portret Katarzyny Jahn, siostry artysty",http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24283979,"Portret Katarzyny Jahn, siostry artysty",http://www.wikidata.org/entity/Q231250,koronka
http://www.wikidata.org/entity/Q24283983,"Portret dra Teodora Teutolda-Tripplina, podróżnika",http://www.wikidata.org/entity/Q110304,Cylinder
http://www.wikidata.org/entity/Q24283983,"Portret dra Teodora Teutolda-Tripplina, podróżnika",http://www.wikidata.org/entity/Q170483,żaglowiec
http://www.wikidata.org/entity/Q24283983,"Portret dra Teodora Teutolda-Tripplina, podróżnika",http://www.wikidata.org/entity/Q468756,linia brzegowa
http://www.wikidata.org/entity/Q24283983,"Portret dra Teodora Teutolda-Tripplina, podróżnika",http://www.wikidata.org/entity/Q9356843,Teodor Tripplin
http://www.wikidata.org/entity/Q24283996,Szkic portretowy damy,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284059,Portret Matyldy Wernerowej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284059,Portret Matyldy Wernerowej,http://www.wikidata.org/entity/Q231250,koronka
http://www.wikidata.org/entity/Q24284059,Portret Matyldy Wernerowej,http://www.wikidata.org/entity/Q1149531,czepek
http://www.wikidata.org/entity/Q24284059,Portret Matyldy Wernerowej,http://www.wikidata.org/entity/Q1847455,Fotel
http://www.wikidata.org/entity/Q24284059,Portret Matyldy Wernerowej,http://www.wikidata.org/entity/Q2191986,senior
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q20460,krucyfiks
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q52940,Zygmunt III Waza
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q52944,Jan III Waza
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q132539,różaniec
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q233277,Katarzyna Jagiellonka
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q714783,Gripsholm
http://www.wikidata.org/entity/Q24284064,Katarzyna Jagiellonka z synem Zygmuntem w więzieniu Gripsholm,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q24284076,Portret sióstr Kronenberg (Marii Róży i Róży Marii Karoliny) z psem,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q24284076,Portret sióstr Kronenberg (Marii Róży i Róży Marii Karoliny) z psem,http://www.wikidata.org/entity/Q3031,dziewczyna
http://www.wikidata.org/entity/Q24284076,Portret sióstr Kronenberg (Marii Róży i Róży Marii Karoliny) z psem,http://www.wikidata.org/entity/Q168658,lalka
http://www.wikidata.org/entity/Q24284076,Portret sióstr Kronenberg (Marii Róży i Róży Marii Karoliny) z psem,http://www.wikidata.org/entity/Q595094,siostra
http://www.wikidata.org/entity/Q24284083,Męczeństwo Józefata Kuncewicza,http://www.wikidata.org/entity/Q39397,Topór
http://www.wikidata.org/entity/Q24284083,Męczeństwo Józefata Kuncewicza,http://www.wikidata.org/entity/Q355884,Jozafat Kuncewicz
http://www.wikidata.org/entity/Q24284083,Męczeństwo Józefata Kuncewicza,http://www.wikidata.org/entity/Q1907525,pistolet
http://www.wikidata.org/entity/Q24284083,Męczeństwo Józefata Kuncewicza,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24284101,Portret Aleksandry Zatlerowej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284101,Portret Aleksandry Zatlerowej,http://www.wikidata.org/entity/Q231250,koronka
http://www.wikidata.org/entity/Q24284101,Portret Aleksandry Zatlerowej,http://www.wikidata.org/entity/Q1036729,Suknia
http://www.wikidata.org/entity/Q24284106,"Portret Julii z Hoeggenstallerów Simmlerowej, żony artysty",http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284106,"Portret Julii z Hoeggenstallerów Simmlerowej, żony artysty",http://www.wikidata.org/entity/Q15324,akwen
http://www.wikidata.org/entity/Q24284106,"Portret Julii z Hoeggenstallerów Simmlerowej, żony artysty",http://www.wikidata.org/entity/Q80151,kapelusz
http://www.wikidata.org/entity/Q24284106,"Portret Julii z Hoeggenstallerów Simmlerowej, żony artysty",http://www.wikidata.org/entity/Q169031,rękawiczki
http://www.wikidata.org/entity/Q24284106,"Portret Julii z Hoeggenstallerów Simmlerowej, żony artysty",http://www.wikidata.org/entity/Q750652,Żałoba
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q376,zegar
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q14748,stół
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q15026,krzesło
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q43436,perła
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q189299,naszyjnik
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q1036729,Suknia
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q11755792,Lichtarz
http://www.wikidata.org/entity/Q24284110,Portret Emilii Włodkowskiej,http://www.wikidata.org/entity/Q14973416,podnóżek
http://www.wikidata.org/entity/Q24284131,Przysięga królowej Jadwigi,http://www.wikidata.org/entity/Q1845,Biblia
http://www.wikidata.org/entity/Q24284131,Przysięga królowej Jadwigi,http://www.wikidata.org/entity/Q53449,Jadwiga Andegaweńska
http://www.wikidata.org/entity/Q24284131,Przysięga królowej Jadwigi,http://www.wikidata.org/entity/Q170984,korona
http://www.wikidata.org/entity/Q24284131,Przysięga królowej Jadwigi,http://www.wikidata.org/entity/Q381045,Przysięga
http://www.wikidata.org/entity/Q24284131,Przysięga królowej Jadwigi,http://www.wikidata.org/entity/Q1555903,futro z gronostaja
http://www.wikidata.org/entity/Q24284133,Portret Nikodema Biernackiego,http://www.wikidata.org/entity/Q8355,skrzypce
http://www.wikidata.org/entity/Q24284133,Portret Nikodema Biernackiego,http://www.wikidata.org/entity/Q15179,wąsy
http://www.wikidata.org/entity/Q24284133,Portret Nikodema Biernackiego,http://www.wikidata.org/entity/Q1847455,Fotel
http://www.wikidata.org/entity/Q24284133,Portret Nikodema Biernackiego,http://www.wikidata.org/entity/Q11792067,Nikodem Biernacki
http://www.wikidata.org/entity/Q24284134,Portret Juliusza Kossaka,http://www.wikidata.org/entity/Q956091,Juliusz Kossak
http://www.wikidata.org/entity/Q24284138,Portret Julii Bock w żałobie,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284138,Portret Julii Bock w żałobie,http://www.wikidata.org/entity/Q201664,bransoletka
http://www.wikidata.org/entity/Q24284138,Portret Julii Bock w żałobie,http://www.wikidata.org/entity/Q231250,koronka
http://www.wikidata.org/entity/Q24284138,Portret Julii Bock w żałobie,http://www.wikidata.org/entity/Q750652,Żałoba
http://www.wikidata.org/entity/Q24284138,Portret Julii Bock w żałobie,http://www.wikidata.org/entity/Q1036729,Suknia
http://www.wikidata.org/entity/Q24284143,Wjazd Bolesława Chrobrego do Kijowa,http://www.wikidata.org/entity/Q1899,Kijów
http://www.wikidata.org/entity/Q24284143,Wjazd Bolesława Chrobrego do Kijowa,http://www.wikidata.org/entity/Q53060,brama
http://www.wikidata.org/entity/Q24284143,Wjazd Bolesława Chrobrego do Kijowa,http://www.wikidata.org/entity/Q53436,Bolesław I Chrobry
http://www.wikidata.org/entity/Q24284143,Wjazd Bolesława Chrobrego do Kijowa,http://www.wikidata.org/entity/Q102083,rycerz
http://www.wikidata.org/entity/Q24284143,Wjazd Bolesława Chrobrego do Kijowa,http://www.wikidata.org/entity/Q806880,sztandar
http://www.wikidata.org/entity/Q24284143,Wjazd Bolesława Chrobrego do Kijowa,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24284147,Obóz cygański nad wodą,http://www.wikidata.org/entity/Q8060,Romowie
http://www.wikidata.org/entity/Q24284147,Obóz cygański nad wodą,http://www.wikidata.org/entity/Q728408,Koza pospolita
http://www.wikidata.org/entity/Q24284147,Obóz cygański nad wodą,http://www.wikidata.org/entity/Q11748378,krowa
http://www.wikidata.org/entity/Q24284147,Obóz cygański nad wodą,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24284155,Wesele żydowskie,http://www.wikidata.org/entity/Q7325,Żydzi
http://www.wikidata.org/entity/Q24284155,Wesele żydowskie,http://www.wikidata.org/entity/Q639669,muzyk
http://www.wikidata.org/entity/Q24284155,Wesele żydowskie,http://www.wikidata.org/entity/Q811979,budowla
http://www.wikidata.org/entity/Q24284155,Wesele żydowskie,http://www.wikidata.org/entity/Q1190070,przyjęcie weselne
http://www.wikidata.org/entity/Q24284155,Wesele żydowskie,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24284171,Portret żony artysty Julii,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284171,Portret żony artysty Julii,http://www.wikidata.org/entity/Q1847455,Fotel
http://www.wikidata.org/entity/Q24284180,Portret Bronisława Bryknera w stroju fantastycznym,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24284207,Paw - Portret Zofii z Jakimowiczów Borucińskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24284207,Paw - Portret Zofii z Jakimowiczów Borucińskiej,http://www.wikidata.org/entity/Q1036729,Suknia
http://www.wikidata.org/entity/Q24284207,Paw - Portret Zofii z Jakimowiczów Borucińskiej,http://www.wikidata.org/entity/Q1473346,witraż
http://www.wikidata.org/entity/Q24284210,Fiord norweski,http://www.wikidata.org/entity/Q8502,góra
http://www.wikidata.org/entity/Q24284210,Fiord norweski,http://www.wikidata.org/entity/Q23442,wyspa
http://www.wikidata.org/entity/Q24284210,Fiord norweski,http://www.wikidata.org/entity/Q45776,fiord
http://www.wikidata.org/entity/Q24284210,Fiord norweski,http://www.wikidata.org/entity/Q468756,linia brzegowa
http://www.wikidata.org/entity/Q24284218,Wiatrak ukraiński,http://www.wikidata.org/entity/Q38720,wiatrak
http://www.wikidata.org/entity/Q24289303,Pejzaż zimowy,http://www.wikidata.org/entity/Q7561,śnieg
http://www.wikidata.org/entity/Q24289303,Pejzaż zimowy,http://www.wikidata.org/entity/Q10884,drzewo
http://www.wikidata.org/entity/Q24289303,Pejzaż zimowy,http://www.wikidata.org/entity/Q41176,budynek
http://www.wikidata.org/entity/Q24289303,Pejzaż zimowy,http://www.wikidata.org/entity/Q148571,płot
http://www.wikidata.org/entity/Q24289304,Pole kapusty,http://www.wikidata.org/entity/Q54050,wzgórze
http://www.wikidata.org/entity/Q24289304,Pole kapusty,http://www.wikidata.org/entity/Q58677,kapusta
http://www.wikidata.org/entity/Q24289304,Pole kapusty,http://www.wikidata.org/entity/Q188869,pole
http://www.wikidata.org/entity/Q24289557,Cerkiew Michałowska w Kijowie,http://www.wikidata.org/entity/Q1142386,Monaster św. Michała Archanioła o Złotych Kopułach
http://www.wikidata.org/entity/Q24289563,Noc,http://www.wikidata.org/entity/Q575,noc
http://www.wikidata.org/entity/Q24289563,Noc,http://www.wikidata.org/entity/Q10884,drzewo
http://www.wikidata.org/entity/Q24289563,Noc,http://www.wikidata.org/entity/Q41176,budynek
http://www.wikidata.org/entity/Q24289570,Wisła pod Tyńcem,http://www.wikidata.org/entity/Q548,Wisła
http://www.wikidata.org/entity/Q24289579,Bodiaki pod słońce,http://www.wikidata.org/entity/Q538906,oset
http://www.wikidata.org/entity/Q24289585,Portret Alfreda i Adama Potockich,http://www.wikidata.org/entity/Q193897,pędzel
http://www.wikidata.org/entity/Q24289585,Portret Alfreda i Adama Potockich,http://www.wikidata.org/entity/Q220030,Alfred Józef Potocki
http://www.wikidata.org/entity/Q24289585,Portret Alfreda i Adama Potockich,http://www.wikidata.org/entity/Q425548,paleta
http://www.wikidata.org/entity/Q24289585,Portret Alfreda i Adama Potockich,http://www.wikidata.org/entity/Q939611,sztaluga
http://www.wikidata.org/entity/Q24289585,Portret Alfreda i Adama Potockich,http://www.wikidata.org/entity/Q3305213,obraz
http://www.wikidata.org/entity/Q24289585,Portret Alfreda i Adama Potockich,http://www.wikidata.org/entity/Q9139711,Adam Józef Potocki
http://www.wikidata.org/entity/Q24289609,Portret Hortensji z Jełowickich Sobańskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24289609,Portret Hortensji z Jełowickich Sobańskiej,http://www.wikidata.org/entity/Q193897,pędzel
http://www.wikidata.org/entity/Q24289609,Portret Hortensji z Jełowickich Sobańskiej,http://www.wikidata.org/entity/Q425548,paleta
http://www.wikidata.org/entity/Q24289609,Portret Hortensji z Jełowickich Sobańskiej,http://www.wikidata.org/entity/Q3305213,obraz
http://www.wikidata.org/entity/Q24289621,Portret pani Mikulińskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24289622,Portret generała Henryka Dembińskiego (1791-1864),http://www.wikidata.org/entity/Q197195,futro
http://www.wikidata.org/entity/Q24289622,Portret generała Henryka Dembińskiego (1791-1864),http://www.wikidata.org/entity/Q231204,szabla
http://www.wikidata.org/entity/Q24289622,Portret generała Henryka Dembińskiego (1791-1864),http://www.wikidata.org/entity/Q970945,Henryk Dembiński
http://www.wikidata.org/entity/Q24289631,Autoportret,http://www.wikidata.org/entity/Q1456412,Wojciech Stattler
http://www.wikidata.org/entity/Q24289648,Portret Sándora Petőfiego na koniu na tle taboru,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24289648,Portret Sándora Petőfiego na koniu na tle taboru,http://www.wikidata.org/entity/Q81219,Sándor Petőfi
http://www.wikidata.org/entity/Q24289648,Portret Sándora Petőfiego na koniu na tle taboru,http://www.wikidata.org/entity/Q859281,fura
http://www.wikidata.org/entity/Q24289668,Portret Karola Brzozowskiego,http://www.wikidata.org/entity/Q42804,broda
http://www.wikidata.org/entity/Q24289668,Portret Karola Brzozowskiego,http://www.wikidata.org/entity/Q4086158,Karol Brzozowski
http://www.wikidata.org/entity/Q24291863,Bitwa pod Tudelą (Wincenty Krasiński składa Napoleonowi zdobyte sztandary),http://www.wikidata.org/entity/Q517,Napoleon Bonaparte
http://www.wikidata.org/entity/Q24291863,Bitwa pod Tudelą (Wincenty Krasiński składa Napoleonowi zdobyte sztandary),http://www.wikidata.org/entity/Q806880,sztandar
http://www.wikidata.org/entity/Q24291863,Bitwa pod Tudelą (Wincenty Krasiński składa Napoleonowi zdobyte sztandary),http://www.wikidata.org/entity/Q888263,Wincenty Krasiński
http://www.wikidata.org/entity/Q24291863,Bitwa pod Tudelą (Wincenty Krasiński składa Napoleonowi zdobyte sztandary),http://www.wikidata.org/entity/Q2427013,Bitwa pod Tudelą
http://www.wikidata.org/entity/Q24291863,Bitwa pod Tudelą (Wincenty Krasiński składa Napoleonowi zdobyte sztandary),http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24291906,Wjazd generała Jana Henryka Dąbrowskiego do Rzymu,http://www.wikidata.org/entity/Q220,Rzym
http://www.wikidata.org/entity/Q24291906,Wjazd generała Jana Henryka Dąbrowskiego do Rzymu,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24291906,Wjazd generała Jana Henryka Dąbrowskiego do Rzymu,http://www.wikidata.org/entity/Q53060,brama
http://www.wikidata.org/entity/Q24291906,Wjazd generała Jana Henryka Dąbrowskiego do Rzymu,http://www.wikidata.org/entity/Q158027,Jan Henryk Dąbrowski
http://www.wikidata.org/entity/Q24291906,Wjazd generała Jana Henryka Dąbrowskiego do Rzymu,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q24292305,Portret konny małżonków Schossland,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24292305,Portret konny małżonków Schossland,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24292305,Portret konny małżonków Schossland,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24292305,Portret konny małżonków Schossland,http://www.wikidata.org/entity/Q8445,małżeństwo
http://www.wikidata.org/entity/Q24292305,Portret konny małżonków Schossland,http://www.wikidata.org/entity/Q345276,Pałac Na Wyspie w Warszawie
http://www.wikidata.org/entity/Q24292336,Bitwa pod Somosierrą,http://www.wikidata.org/entity/Q81103,armata
http://www.wikidata.org/entity/Q24292336,Bitwa pod Somosierrą,http://www.wikidata.org/entity/Q155676,bitwa pod Somosierrą
http://www.wikidata.org/entity/Q24292336,Bitwa pod Somosierrą,http://www.wikidata.org/entity/Q1427705,Szaserzy
http://www.wikidata.org/entity/Q24292336,Bitwa pod Somosierrą,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24292336,Bitwa pod Somosierrą,http://www.wikidata.org/entity/Q59911500,ładunek kawalerii
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q4421,las
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q36963,polowanie
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q148571,płot
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24292367,Polowanie na jelenia,http://www.wikidata.org/entity/Q29838690,jeleń
http://www.wikidata.org/entity/Q24292488,Śmierć Cypriana Godebskiego pod Raszynem.,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24292488,Śmierć Cypriana Godebskiego pod Raszynem.,http://www.wikidata.org/entity/Q154382,Józef Poniatowski
http://www.wikidata.org/entity/Q24292488,Śmierć Cypriana Godebskiego pod Raszynem.,http://www.wikidata.org/entity/Q516282,Bitwa pod Raszynem
http://www.wikidata.org/entity/Q24292488,Śmierć Cypriana Godebskiego pod Raszynem.,http://www.wikidata.org/entity/Q2628368,Cyprian Godebski
http://www.wikidata.org/entity/Q24292488,Śmierć Cypriana Godebskiego pod Raszynem.,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q24292527,Śmierć księcia Józefa Poniatowskiego pod Lipskiem,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24292527,Śmierć księcia Józefa Poniatowskiego pod Lipskiem,http://www.wikidata.org/entity/Q44729,Biała Elstera
http://www.wikidata.org/entity/Q24292527,Śmierć księcia Józefa Poniatowskiego pod Lipskiem,http://www.wikidata.org/entity/Q151005,Bitwa pod Lipskiem
http://www.wikidata.org/entity/Q24292527,Śmierć księcia Józefa Poniatowskiego pod Lipskiem,http://www.wikidata.org/entity/Q154382,Józef Poniatowski
http://www.wikidata.org/entity/Q24292530,Stadnina,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24292530,Stadnina,http://www.wikidata.org/entity/Q45614,źrebię
http://www.wikidata.org/entity/Q24292610,Biwak ułanów polskich pod Wagram,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24292610,Biwak ułanów polskich pod Wagram,http://www.wikidata.org/entity/Q329981,ognisko
http://www.wikidata.org/entity/Q24292610,Biwak ułanów polskich pod Wagram,http://www.wikidata.org/entity/Q382603,ułani
http://www.wikidata.org/entity/Q24292610,Biwak ułanów polskich pod Wagram,http://www.wikidata.org/entity/Q21073100,Biwak
http://www.wikidata.org/entity/Q24303844,Legioniści na San Domingo,http://www.wikidata.org/entity/Q8502,góra
http://www.wikidata.org/entity/Q24303844,Legioniści na San Domingo,http://www.wikidata.org/entity/Q25277,Haiti
http://www.wikidata.org/entity/Q24303844,Legioniści na San Domingo,http://www.wikidata.org/entity/Q173366,bagnet
http://www.wikidata.org/entity/Q24303844,Legioniści na San Domingo,http://www.wikidata.org/entity/Q468756,linia brzegowa
http://www.wikidata.org/entity/Q24303844,Legioniści na San Domingo,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q24304108,Odwrót spod Moskwy w 1812 roku,http://www.wikidata.org/entity/Q5,człowiek
http://www.wikidata.org/entity/Q24304108,Odwrót spod Moskwy w 1812 roku,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24304108,Odwrót spod Moskwy w 1812 roku,http://www.wikidata.org/entity/Q152910,bat
http://www.wikidata.org/entity/Q24304108,Odwrót spod Moskwy w 1812 roku,http://www.wikidata.org/entity/Q205418,zawieja
http://www.wikidata.org/entity/Q24304192,Ranny ułan z 1831 roku,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24304192,Ranny ułan z 1831 roku,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24304192,Ranny ułan z 1831 roku,http://www.wikidata.org/entity/Q109607,ruiny
http://www.wikidata.org/entity/Q24304192,Ranny ułan z 1831 roku,http://www.wikidata.org/entity/Q382603,ułani
http://www.wikidata.org/entity/Q24304391,Wesele,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24304391,Wesele,http://www.wikidata.org/entity/Q1112950,pojazd ciągnięty przez konie
http://www.wikidata.org/entity/Q24304391,Wesele,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q24322749,Skraj lasu,http://www.wikidata.org/entity/Q4421,las
http://www.wikidata.org/entity/Q24322924,Las dębowy,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24322924,Las dębowy,http://www.wikidata.org/entity/Q4421,las
http://www.wikidata.org/entity/Q24322924,Las dębowy,http://www.wikidata.org/entity/Q1437299,strumień
http://www.wikidata.org/entity/Q24322924,Las dębowy,http://www.wikidata.org/entity/Q1642788,wood fuel
http://www.wikidata.org/entity/Q24322998,Odpoczynek oracza,http://www.wikidata.org/entity/Q10884,drzewo
http://www.wikidata.org/entity/Q24322998,Odpoczynek oracza,http://www.wikidata.org/entity/Q11464,Pług
http://www.wikidata.org/entity/Q24322998,Odpoczynek oracza,http://www.wikidata.org/entity/Q38720,wiatrak
http://www.wikidata.org/entity/Q24322998,Odpoczynek oracza,http://www.wikidata.org/entity/Q131512,rolnik
http://www.wikidata.org/entity/Q24322998,Odpoczynek oracza,http://www.wikidata.org/entity/Q473194,wół
http://www.wikidata.org/entity/Q24324052,Gwiazda zaranna,http://www.wikidata.org/entity/Q313,Wenus
http://www.wikidata.org/entity/Q24324052,Gwiazda zaranna,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q24324052,Gwiazda zaranna,http://www.wikidata.org/entity/Q405,Księżyc
http://www.wikidata.org/entity/Q24324052,Gwiazda zaranna,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q24324495,Portret malarza Heinricha Heinleina jako rycerza Schellenberga.,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24325062,Dwa psy: Miskon i Medorek,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q24325301,Portret dziewczynki,http://www.wikidata.org/entity/Q3031,dziewczyna
http://www.wikidata.org/entity/Q24325423,Pomnik Chopina w Łazienkach,http://www.wikidata.org/entity/Q1268,Fryderyk Chopin
http://www.wikidata.org/entity/Q24325423,Pomnik Chopina w Łazienkach,http://www.wikidata.org/entity/Q345279,Łazienki Królewskie w Warszawie
http://www.wikidata.org/entity/Q24325423,Pomnik Chopina w Łazienkach,http://www.wikidata.org/entity/Q587106,Pomnik Fryderyka Chopina w Warszawie
http://www.wikidata.org/entity/Q24325423,Pomnik Chopina w Łazienkach,http://www.wikidata.org/entity/Q29994594,wierzba
http://www.wikidata.org/entity/Q24325535,Trzy nimfy nad jeziorem - koncert,http://www.wikidata.org/entity/Q8355,skrzypce
http://www.wikidata.org/entity/Q24325535,Trzy nimfy nad jeziorem - koncert,http://www.wikidata.org/entity/Q23397,jezioro
http://www.wikidata.org/entity/Q24325535,Trzy nimfy nad jeziorem - koncert,http://www.wikidata.org/entity/Q201129,Lira
http://www.wikidata.org/entity/Q24325535,Trzy nimfy nad jeziorem - koncert,http://www.wikidata.org/entity/Q3346693,nimfa
http://www.wikidata.org/entity/Q24325593,Zuzanna w kąpieli,http://www.wikidata.org/entity/Q756861,Zuzanna
http://www.wikidata.org/entity/Q24325678,Ręka (Fragment portretu Matyldy Godebskiej),http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24325678,Ręka (Fragment portretu Matyldy Godebskiej),http://www.wikidata.org/entity/Q33767,ręka
http://www.wikidata.org/entity/Q24325678,Ręka (Fragment portretu Matyldy Godebskiej),http://www.wikidata.org/entity/Q46847,pierścień
http://www.wikidata.org/entity/Q24325678,Ręka (Fragment portretu Matyldy Godebskiej),http://www.wikidata.org/entity/Q201664,bransoletka
http://www.wikidata.org/entity/Q24325753,Portret Cypriana Kamila Norwida,http://www.wikidata.org/entity/Q340122,Cyprian Kamil Norwid
http://www.wikidata.org/entity/Q24325789,Ewa (Kuszenie),http://www.wikidata.org/entity/Q2102,węże
http://www.wikidata.org/entity/Q24325789,Ewa (Kuszenie),http://www.wikidata.org/entity/Q10791,nagość
http://www.wikidata.org/entity/Q24325789,Ewa (Kuszenie),http://www.wikidata.org/entity/Q19014,Eden
http://www.wikidata.org/entity/Q24325789,Ewa (Kuszenie),http://www.wikidata.org/entity/Q830183,Ewa
http://www.wikidata.org/entity/Q24325844,Rybaczka bretońska,http://www.wikidata.org/entity/Q165,morze
http://www.wikidata.org/entity/Q24325844,Rybaczka bretońska,http://www.wikidata.org/entity/Q467,kobieta
