object_id,object_uri,title,description,image_uri
654e41d05d83b257685716,https://muzeumcyfrowe.mnwr.pl/obiekt/sypanie-kopca-kosciuszki-w-krakowie,Sypanie kopca Kościuszki w Krakowie,"Stachowicz, Teodor Baltazar, 1859",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d05d83b257685716.jpg
654e40b94988b730601620,https://muzeumcyfrowe.mnwr.pl/obiekt/naganiacz-z-ubita-sarna,Naganiacz z ubitą sarną,"Rayski, Ferdinand von, 1861",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40b94988b730601620.jpg
6557f22d5a56e506934252,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-joachima-lelewela,Portret Joachima Lelewela,"Tepa, Franciszek, 1861",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6557f22d5a56e506934252.jpg
654e41c99c32e540708688,https://muzeumcyfrowe.mnwr.pl/obiekt/konrad-wallenrod,Konrad Wallenrod,"Matejko, Jan, 1863",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c99c32e540708688.jpg
653b7d6620161956756549,https://muzeumcyfrowe.mnwr.pl/obiekt/popiersie-kobiety,Popiersie kobiety,"Grottger, Artur, 1864",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d6620161956756549.jpg
65554f3ae19a2277331447,https://muzeumcyfrowe.mnwr.pl/obiekt/po-powstaniu,Po powstaniu,"Grottger, Artur, 1864",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f3ae19a2277331447.jpg
654e41baf08ed482091604,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-dziewczyny-z-medalionem,Portret dziewczyny z medalionem,"Grottger, Artur, 1865",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41baf08ed482091604.jpg
653b7d5a43b1e449791062,https://muzeumcyfrowe.mnwr.pl/obiekt/powrot-od-slubu,Powrót od ślubu,"Brodowski, Józef, 1866",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d5a43b1e449791062.jpg
654e40d2c8834605497854,https://muzeumcyfrowe.mnwr.pl/obiekt/targ-konski-na-pradze,Targ koński na Pradze,"Kossak, Juliusz, 1866",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40d2c8834605497854.jpg
654e41bbe407d302114270,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-wladyslawa-i-stanislawa-tarnowskich,Portret Władysława i Stanisława Tarnowskich,"Grabowski, Andrzej, 1866 (1872)",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41bbe407d302114270.jpg
654e41cb22668773871464,https://muzeumcyfrowe.mnwr.pl/obiekt/sejm-w-gasawie,Sejm w Gąsawie,"Matejko, Jan, 1866",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41cb22668773871464.jpg
654e40aca1b00253855141,https://muzeumcyfrowe.mnwr.pl/obiekt/zgon-acerna,Zgon Acerna,"Leopolski, Wilhelm, 1867",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40aca1b00253855141.jpg
6512f3c4d64c0962469583,https://muzeumcyfrowe.mnwr.pl/obiekt/w-pracowni-artysty,W pracowni artysty,"Grottger, Artur, 1867",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6512f3c4d64c0962469583.jpg
6557f22ef27b8363190515,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-artura-grottgera,Portret Artura Grottgera,"Tepa, Franciszek, 1868",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6557f22ef27b8363190515.jpg
654e41c4a0beb663027859,https://muzeumcyfrowe.mnwr.pl/obiekt/w-swieto-matki-boskiej-zielnej,W święto Matki Boskiej Zielnej,"Kotsis, Aleksander, 1869",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c4a0beb663027859.jpg
654e417c22b03146277848,https://muzeumcyfrowe.mnwr.pl/obiekt/lokietek-na-wygnaniu-wsrod-ludu,Łokietek na wygnaniu wśród ludu,"Gerson, Wojciech, 1869-1872",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e417c22b03146277848.jpg
653b7d643b782952694349,https://muzeumcyfrowe.mnwr.pl/obiekt/hamlet,Hamlet,"Gierymski, Aleksander, 1870-1872",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d643b782952694349.jpg
654e404bec89c793309244,https://muzeumcyfrowe.mnwr.pl/obiekt/straz-nocna,Straż nocna,"Spitzweg, Carl, 1870-1875",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404bec89c793309244.jpg
654e404f2b28d154001162,https://muzeumcyfrowe.mnwr.pl/obiekt/czytajaca-dziewczyna,Czytająca dziewczyna,"Trübner, Wilhelm, 1871",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404f2b28d154001162.jpg
654e41c7aa303870382863,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-heleny-marcello,Portret Heleny Marcello,"Malczewski, Jacek, ok. 1876",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c7aa303870382863.jpg
654e41c6018c3472811643,https://muzeumcyfrowe.mnwr.pl/obiekt/klucznik-gerwazy,Klucznik Gerwazy,"Leopolski, Wilhelm, 1874",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c6018c3472811643.jpg
654e41dfe0446720494605,https://muzeumcyfrowe.mnwr.pl/obiekt/diana-pod-drzewem,Diana pod drzewem,"Thoma, Hans, 1878",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41dfe0446720494605.jpg
654e404b1d2c0943234683,https://muzeumcyfrowe.mnwr.pl/obiekt/martwa-natura-ze-sluzacym-matteo,Martwa natura ze służącym Matteo,"Schuch, Carl, 1879",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404b1d2c0943234683.jpg
653b7d651a71c599086251,https://muzeumcyfrowe.mnwr.pl/obiekt/kuter-na-brzegu-morza,Kuter na brzegu morza,"Gierymski, Aleksander, ok. 1884",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d651a71c599086251.jpg
653b7c67a6cd5561826419,https://muzeumcyfrowe.mnwr.pl/obiekt/utopiona-w-bosforze,Utopiona w Bosforze,"Matejko, Jan, 1880",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7c67a6cd5561826419.jpg
653b7c66c0f30340147349,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-stefanii-dobrzanskiej,Portret Stefanii Dobrzańskiej,"Malczewski, Jacek, 1882",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7c66c0f30340147349.jpg
654e403116833079130532,https://muzeumcyfrowe.mnwr.pl/obiekt/wyjazd-na-polowanie,Wyjazd na polowanie,"Chełmoński, Józef, 1882",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e403116833079130532.jpg
654e410a0ee9b588724283,https://muzeumcyfrowe.mnwr.pl/obiekt/rekonwalescentka,Rekonwalescentka,"Malczewski, Jacek, 1882",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e410a0ee9b588724283.jpg
654e41d498200569353451,https://muzeumcyfrowe.mnwr.pl/obiekt/bitwa-pod-parkanami,Bitwa pod Parkanami,"Kossak, Juliusz, 1883",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d498200569353451.jpg
653b7c0523186706888921,https://muzeumcyfrowe.mnwr.pl/obiekt/wjazd-sobieskiego-do-wiednia,Wjazd Sobieskiego do Wiednia,"Kossak, Juliusz, 1883",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7c0523186706888921.jpg
654e432f0f5e7625775814,https://muzeumcyfrowe.mnwr.pl/obiekt/cierpienia-milosci,Cierpienia miłości,"Hofmann, Ludwig von, ok. 1889 ?",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e432f0f5e7625775814.jpg
654e41b66500b130848390,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-jozefa-korzeniowskiego,Portret Józefa Korzeniowskiego,"Boznańska, Olga, przed 1909",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b66500b130848390.jpg
654e403428842416609711,https://muzeumcyfrowe.mnwr.pl/obiekt/smok-podwawelski,Smok podwawelski,"Pruszkowski, Witold, 1884",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e403428842416609711.jpg
654e416802917369929435,https://muzeumcyfrowe.mnwr.pl/obiekt/wies,Wieś,"Podkowiński, Władysław, ok. 1890",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e416802917369929435.jpg
653b77bf0679c670027245,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-wlasny-a-la-grottger,Portret własny á la Grottger,"Dębicki, Stanisław, 1885-1890",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b77bf0679c670027245.jpg
654e40387425c761689616,https://muzeumcyfrowe.mnwr.pl/obiekt/studium-glowy-araba,Studium głowy Araba,"Dębicki, Stanisław, 1885 ?",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40387425c761689616.jpg
653b77c517a83721504542,https://muzeumcyfrowe.mnwr.pl/obiekt/maly-rabin,Mały rabin,"Dębicki, Stanisław, 1885-1890",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b77c517a83721504542.jpg
653b7d939adef796436156,https://muzeumcyfrowe.mnwr.pl/obiekt/wnetrze-kosciola-kapucynow-w-rzymie,Wnętrze kościoła Kapucynów w Rzymie,"Gierymski, Aleksander, 1886 (?)",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d939adef796436156.jpg
654e4039a972e349901121,https://muzeumcyfrowe.mnwr.pl/obiekt/kapiace-sie-kobiety,Kąpiące się kobiety,"Dębicki, Stanisław, 1887 ?",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4039a972e349901121.jpg
65554f3ba77fe880035133,https://muzeumcyfrowe.mnwr.pl/obiekt/chata-w-le-pouldu,Chata w Le Pouldu,"Ślewiński, Władysław, ok. 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f3ba77fe880035133.jpg
654e4a6936c31660569380,https://muzeumcyfrowe.mnwr.pl/obiekt/kapiel-w-prucie,Kąpiel w Prucie,"Dębicki, Stanisław, 1887",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4a6936c31660569380.jpg
653b7d5bba823907501886,https://muzeumcyfrowe.mnwr.pl/obiekt/jan-tisenhausen-ginie-w-bitwie-z-litwinami-broniac-choragwi-zakonu-bitwa-z-krzyzakami,Jan Tisenhausen ginie w bitwie z Litwinami broniąc chorągwi zakonu (Bitwa z Krzyżakami),"Brodowski, Józef, 1887",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d5bba823907501886.jpg
654e41b78a983302925584,https://muzeumcyfrowe.mnwr.pl/obiekt/biale-roze,Białe róże,"Boznańska, Olga, przed 1913",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b78a983302925584.jpg
653b7862ae102983756412,https://muzeumcyfrowe.mnwr.pl/obiekt/piotr-wlast-dunin-sprowadza-cystersow-do-polski,Piotr Włast Dunin sprowadza cystersów do Polski,"Matejko, Jan, 1888",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7862ae102983756412.jpg
654e41b8eaaa5172245346,https://muzeumcyfrowe.mnwr.pl/obiekt/sobiesciada,Sobiesciada,"Gerson, Wojciech, 1889",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b8eaaa5172245346.jpg
654e41b20dae2290104127,https://muzeumcyfrowe.mnwr.pl/obiekt/bretonka-na-progu-chaty,Bretonka na progu chaty,"Bilińska, Anna, 1889",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b20dae2290104127.jpg
654e4175c01a7530060211,https://muzeumcyfrowe.mnwr.pl/obiekt/chlopiec-w-sloncu,Chłopiec w słońcu,"Gierymski, Aleksander, ok. 1895",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4175c01a7530060211.jpg
654e40af21869103411602,https://muzeumcyfrowe.mnwr.pl/obiekt/spotkanie,Spotkanie,"Podkowiński, Władysław, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40af21869103411602.jpg
654e417b0702b867172751,https://muzeumcyfrowe.mnwr.pl/obiekt/smierc-elenai,Śmierć Elenai,"Pruszkowski, Witold, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e417b0702b867172751.jpg
653b7d77c462e911026984,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-krystyny-czosnowskiej,Portret Krystyny Czosnowskiej,"Mordasewicz, Kazimierz, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d77c462e911026984.jpg
653b7d8697de7362338484,https://muzeumcyfrowe.mnwr.pl/obiekt/moja-kolezanka-w-kuchni,Moja koleżanka w kuchni,"Obst, Seweryn Leopold, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d8697de7362338484.jpg
654e404e1f7ea695098069,https://muzeumcyfrowe.mnwr.pl/obiekt/morze,Morze,"Laveaux, Ludwik de, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404e1f7ea695098069.jpg
65554f4395469453864732,https://muzeumcyfrowe.mnwr.pl/obiekt/autoportret-w-kontuszu,Autoportret w kontuszu,"Wyspiański, Stanisław, 1892-1894",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f4395469453864732.jpg
654e41d150d1c868788279,https://muzeumcyfrowe.mnwr.pl/obiekt/eloe,Eloe,"Pruszkowski, Witold, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d150d1c868788279.jpg
654e4108dfcf9918685923,https://muzeumcyfrowe.mnwr.pl/obiekt/kobieta-z-japonska-parasolka,Kobieta z japońską parasolką,"Boznańska, Olga, 1892",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4108dfcf9918685923.jpg
65131740a31eb215865188,https://muzeumcyfrowe.mnwr.pl/obiekt/kosynier,Kosynier,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65131740a31eb215865188.jpg
654e40322c5f7411736329,https://muzeumcyfrowe.mnwr.pl/obiekt/kazimierz-odnowiciel-wracajacy-do-polski-iii,Kazimierz Odnowiciel wracający do Polski III,"Gerson, Wojciech, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40322c5f7411736329.jpg
654e40355dddf928077404,https://muzeumcyfrowe.mnwr.pl/obiekt/sluby-jana-kazimierza,Śluby Jana Kazimierza,"Matejko, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40355dddf928077404.jpg
6513174192962064988849,https://muzeumcyfrowe.mnwr.pl/obiekt/zolnierze-polscy,Żołnierze polscy,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6513174192962064988849.jpg
65131741554f5052367927,https://muzeumcyfrowe.mnwr.pl/obiekt/zolnierze-polskiej-piechoty,Żołnierze polskiej piechoty,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65131741554f5052367927.jpg
651317410d60c891864991,https://muzeumcyfrowe.mnwr.pl/obiekt/zolnierze-kawalerii-narodowej,Żołnierze kawalerii narodowej,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/651317410d60c891864991.jpg
65131740bcd12073773285,https://muzeumcyfrowe.mnwr.pl/obiekt/kosynier-i-goral,Kosynier i góral,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65131740bcd12073773285.jpg
65131740ad7ee403719484,https://muzeumcyfrowe.mnwr.pl/obiekt/atakujacy-kosynier,Atakujący kosynier,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65131740ad7ee403719484.jpg
65131740639a1245825043,https://muzeumcyfrowe.mnwr.pl/obiekt/oddzial-kosynierow,Oddział kosynierów,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65131740639a1245825043.jpg
651317409ae6d191556847,https://muzeumcyfrowe.mnwr.pl/obiekt/goral,Góral,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/651317409ae6d191556847.jpg
651317409211b172520227,https://muzeumcyfrowe.mnwr.pl/obiekt/dwaj-kosynierzy,Dwaj kosynierzy,"Styka, Jan, 1893",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/651317409211b172520227.jpg
654ce65308a8d344814861,https://muzeumcyfrowe.mnwr.pl/obiekt/panorama-raclawicka,Panorama Racławicka,"Kossak, Wojciech, 1894",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654ce65308a8d344814861.jpg
651317407333c381921820,https://muzeumcyfrowe.mnwr.pl/obiekt/zaproszenie-do-panoramy-raclawice,"Zaproszenie do panoramy ""Racławice""","Kossak, Wojciech, 1894",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/651317407333c381921820.jpg
654e416498127095658414,https://muzeumcyfrowe.mnwr.pl/obiekt/kolomyjka,Kołomyjka,"Axentowicz, Teodor, po 1895",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e416498127095658414.jpg
654e41e4578a1681709063,https://muzeumcyfrowe.mnwr.pl/obiekt/uzdrowienie-paralityka,Uzdrowienie paralityka,"Gebhardt, Eduard Karl Franz, 1895",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41e4578a1681709063.jpg
654e41be4d9d9327250556,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-malgorzaty-matzke,Portret Małgorzaty Matzke,"Krzyżanowski, Konrad, ok. 1900",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41be4d9d9327250556.jpg
654e41de285b6067987317,https://muzeumcyfrowe.mnwr.pl/obiekt/faun-artysta,Faun artysta,"Wyczółkowski, Leon, 1897",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41de285b6067987317.jpg
65fb6c2e0e02b503236229,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-henri-pierrea-roche,Portret Henri Pierre’a Roche,"Boznańska, Olga, ok. 1903",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65fb6c2e0e02b503236229.jpg
65554f45f35d7402198939,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-jerzego-zulawskiego,Portret Jerzego Żuławskiego,"Wyspiański, Stanisław, 1899",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f45f35d7402198939.jpg
65554f4080bae505925476,https://muzeumcyfrowe.mnwr.pl/obiekt/klasztor-w-tyncu,Klasztor w Tyńcu,"Stanisławski, Jan, ok. 1904",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f4080bae505925476.jpg
654e41b56f07e483222605,https://muzeumcyfrowe.mnwr.pl/obiekt/piastunka,Piastunka,"Boznańska, Olga, 1899",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b56f07e483222605.jpg
654e417d0e1c0433174188,https://muzeumcyfrowe.mnwr.pl/obiekt/krajobraz-las,Krajobraz – las,"Chełmoński, Józef, 1900",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e417d0e1c0433174188.jpg
654e41cda9bd7925040367,https://muzeumcyfrowe.mnwr.pl/obiekt/park-krakowski,Park Krakowski,"Stanisławski, Jan, po 1900",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41cda9bd7925040367.jpg
